video_id,split,class_id,signer_id,EN,TR,frames
signer38_sample623_color,train,99,38,push,itmek,78
signer38_sample624_color,train,131,38,napkin,mendil,71
signer38_sample625_color,train,138,38,where,nerede,71
signer38_sample626_color,train,139,38,grandmother,nine,79
signer38_sample627_color,train,72,38,get_well,gecmis_olsun,64
signer38_sample628_color,train,155,38,pastrami,pastirma,81
signer38_sample629_color,train,114,38,book,kitap,65
signer38_sample630_color,train,190,38,sweet,tatli,74
signer38_sample631_color,train,163,38,psychology,psikoloji,100
signer38_sample632_color,train,136,38,how,nasil,66
signer38_sample633_color,train,3,38,enjoy_your_meal,afiyet_olsun,73
signer38_sample634_color,train,210,38,band-aid,yarabandi,87
signer38_sample635_color,train,134,38,manager,mudur,80
signer38_sample636_color,train,65,38,yes,evet,58
signer38_sample637_color,train,70,38,football,futbol,62
signer38_sample638_color,train,145,38,olympiad,olimpiyat,106
signer38_sample639_color,train,89,38,gift,hediye,90
signer38_sample640_color,train,193,38,telephone,telefon,73
signer38_sample641_color,train,209,38,do,yapmak,65
signer40_sample1_color,train,69,40,photograph,fotograf,76
signer40_sample2_color,train,157,40,sunday,pazar,66
signer40_sample3_color,train,3,40,enjoy_your_meal,afiyet_olsun,82
signer40_sample4_color,train,154,40,money,para,87
signer40_sample5_color,train,180,40,evil,seytan,95
signer40_sample6_color,train,181,40,border,sinir,67
signer40_sample7_color,train,142,40,wood,odun,59
signer40_sample8_color,train,219,40,star,yildiz,72
signer40_sample9_color,train,127,40,tongs,masa,58
signer40_sample10_color,train,122,40,bad,kotu,58
signer40_sample11_color,train,23,40,honey,bal,68
signer40_sample12_color,train,190,40,sweet,tatli,60
signer40_sample13_color,train,210,40,band-aid,yarabandi,73
signer40_sample14_color,train,74,40,lake,gol,76
signer40_sample15_color,train,85,40,towel,havlu,71
signer40_sample16_color,train,224,40,time,zaman,62
signer40_sample17_color,train,222,40,tired,yorgun,85
signer40_sample18_color,train,202,40,far,uzak,66
signer40_sample19_color,train,25,40,flag,bayrak,92
signer40_sample20_color,train,207,40,alone,yalniz,73
signer40_sample21_color,train,220,40,absent,yok,61
signer40_sample22_color,train,14,40,mother,anne,61
signer40_sample23_color,train,105,40,door,kapi,68
signer40_sample24_color,train,15,40,friend,arkadas,66
signer40_sample25_color,train,187,40,comb,tarak,75
signer40_sample26_color,train,142,40,wood,odun,59
signer40_sample27_color,train,9,40,wise,akilli,71
signer40_sample28_color,train,14,40,mother,anne,62
signer40_sample29_color,train,21,40,garden,bahce,81
signer40_sample30_color,train,6,40,heavy,agir,75
signer40_sample31_color,train,178,40,voice,ses,72
signer40_sample32_color,train,200,40,toilet,tuvalet,67
signer40_sample33_color,train,12,40,shopping,alisveris,88
signer40_sample34_color,train,56,40,enemy,dusman,69
signer40_sample35_color,train,216,40,slow,yavas,76
signer40_sample36_color,train,34,40,we,biz,86
signer40_sample37_color,train,119,40,coal,komur,83
signer40_sample38_color,train,33,40,inform,bilgi_vermek,82
signer40_sample39_color,train,191,40,ceiling,tavan,73
signer40_sample40_color,train,205,40,tax,vergi,62
signer40_sample41_color,train,128,40,god_preserve,masallah,56
signer40_sample42_color,train,218,40,cook,yemek_pisirmek,83
signer40_sample43_color,train,3,40,enjoy_your_meal,afiyet_olsun,70
signer40_sample44_color,train,133,40,guest,misafir,57
signer40_sample45_color,train,172,40,sugar,seker,77
signer40_sample46_color,train,49,40,change,degistirmek,69
signer40_sample47_color,train,168,40,tuesday,sali,75
signer40_sample48_color,train,95,40,needle,igne,65
signer40_sample49_color,train,97,40,not_interested,ilgilenmemek,61
signer40_sample50_color,train,43,40,soup,corba,56
signer40_sample51_color,train,207,40,alone,yalniz,73
signer40_sample52_color,train,102,40,breakfast,kahvalti,63
signer40_sample53_color,train,183,40,say,soylemek,72
signer40_sample54_color,train,120,40,dog,kopek,68
signer40_sample55_color,train,80,40,right,hakli,72
signer40_sample56_color,train,28,40,single,bekar,70
signer40_sample57_color,train,165,40,hour,saat,58
signer40_sample58_color,train,0,40,sister,abla,94
signer40_sample59_color,train,48,40,grandfather,dede,70
signer40_sample60_color,train,134,40,manager,mudur,68
signer40_sample61_color,train,213,40,forbidden,yasak,58
signer40_sample62_color,train,159,40,window,pencere,100
signer40_sample63_color,train,195,40,tailor,terzi,53
signer40_sample64_color,train,154,40,money,para,67
signer40_sample65_color,train,75,40,shirt,gomlek,83
signer40_sample66_color,train,49,40,change,degistirmek,68
signer40_sample67_color,train,67,40,memorize,ezberlemek,72
signer40_sample68_color,train,45,40,saturday,cumartesi,66
signer40_sample69_color,train,208,40,wrong,yanlis,70
signer40_sample70_color,train,35,40,work,calismak,58
signer40_sample71_color,train,131,40,napkin,mendil,82
signer40_sample72_color,train,26,40,feast,bayram,63
signer40_sample73_color,train,28,40,single,bekar,71
signer40_sample74_color,train,208,40,wrong,yanlis,65
signer40_sample75_color,train,142,40,wood,odun,58
signer40_sample76_color,train,116,40,female,kiz,64
signer40_sample77_color,train,209,40,do,yapmak,63
signer40_sample78_color,train,71,40,past,gecmis,68
signer40_sample79_color,train,39,40,teapot,caydanlik,62
signer40_sample80_color,train,214,40,pillow,yastik,86
signer40_sample81_color,train,7,40,cry,aglamak,78
signer40_sample82_color,train,13,40,key,anahtar,65
signer40_sample83_color,train,26,40,feast,bayram,68
signer40_sample84_color,train,203,40,sad,uzgun,79
signer40_sample85_color,train,150,40,fasting,oruc,68
signer40_sample86_color,train,5,40,tree,agac,70
signer40_sample87_color,train,73,40,bring,getirmek,58
signer40_sample88_color,train,83,40,hospital,hastane,77
signer40_sample89_color,train,64,40,house,ev,53
signer40_sample90_color,train,13,40,key,anahtar,69
signer40_sample91_color,train,143,40,teacher,ogretmen,62
signer40_sample92_color,train,87,40,congratulations,hayirli_olsun,69
signer40_sample93_color,train,36,40,wednesday,carsamba,62
signer40_sample94_color,train,198,40,turkey,turkiye,78
signer40_sample95_color,train,64,40,house,ev,53
signer40_sample96_color,train,139,40,grandmother,nine,71
signer40_sample97_color,train,152,40,cotton,pamuk,64
signer40_sample98_color,train,220,40,absent,yok,66
signer40_sample99_color,train,6,40,heavy,agir,69
signer40_sample100_color,train,217,40,eat,yemek,55
signer40_sample101_color,train,5,40,tree,agac,75
signer40_sample102_color,train,223,40,egg,yumurta,77
signer40_sample103_color,train,31,40,petrol,benzin,78
signer40_sample104_color,train,150,40,fasting,oruc,66
signer40_sample105_color,train,145,40,olympiad,olimpiyat,60
signer40_sample106_color,train,149,40,forest,orman,88
signer40_sample107_color,train,114,40,book,kitap,60
signer40_sample108_color,train,169,40,champion,sampiyon,75
signer40_sample109_color,train,130,40,be_pleased,memnun_olmak,73
signer40_sample110_color,train,96,40,medicine,ilac,55
signer40_sample111_color,train,171,40,war,savas,68
signer40_sample112_color,train,92,40,never,hic,68
signer40_sample113_color,train,191,40,ceiling,tavan,86
signer40_sample114_color,train,155,40,pastrami,pastirma,60
signer40_sample115_color,train,58,40,pharmacy,eczane,76
signer40_sample116_color,train,216,40,slow,yavas,74
signer40_sample117_color,train,70,40,football,futbol,69
signer40_sample118_color,train,58,40,pharmacy,eczane,76
signer40_sample119_color,train,147,40,allright,olur,61
signer40_sample120_color,train,203,40,sad,uzgun,79
signer40_sample121_color,train,212,40,tomorrow,yarin,60
signer40_sample122_color,train,113,40,rent,kira,66
signer40_sample123_color,train,211,40,help,yardim,64
signer40_sample124_color,train,55,40,yesterday,dun,67
signer40_sample125_color,train,190,40,sweet,tatli,64
signer40_sample126_color,train,43,40,soup,corba,56
signer40_sample127_color,train,214,40,pillow,yastik,85
signer40_sample128_color,train,224,40,time,zaman,68
signer40_sample129_color,train,59,40,glove,eldiven,74
signer40_sample130_color,train,48,40,grandfather,dede,74
signer40_sample131_color,train,135,40,tap,musluk,57
signer40_sample132_color,train,218,40,cook,yemek_pisirmek,86
signer40_sample133_color,train,88,40,animal,hayvan,62
signer40_sample134_color,train,65,40,yes,evet,71
signer40_sample135_color,train,192,40,danger,tehlike,70
signer40_sample136_color,train,161,40,picnic,piknik,62
signer40_sample137_color,train,47,40,minute,dakika,62
signer40_sample138_color,train,196,40,thanks,tesekkur,77
signer40_sample139_color,train,112,40,identity,kimlik,65
signer40_sample140_color,train,60,40,labor,emek,79
signer40_sample141_color,train,84,40,fault,hata,70
signer40_sample142_color,train,87,40,congratulations,hayirli_olsun,66
signer40_sample143_color,train,172,40,sugar,seker,62
signer40_sample144_color,train,80,40,right,hakli,74
signer40_sample145_color,train,9,40,wise,akilli,86
signer40_sample146_color,train,7,40,cry,aglamak,67
signer40_sample147_color,train,56,40,enemy,dusman,73
signer40_sample148_color,train,155,40,pastrami,pastirma,69
signer40_sample149_color,train,140,40,oven,ocak,69
signer40_sample150_color,train,144,40,school,okul,59
signer40_sample151_color,train,194,40,scales,terazi,59
signer40_sample152_color,train,177,40,free,serbest,58
signer40_sample153_color,train,197,40,screwdriver,tornavida,74
signer40_sample154_color,train,139,40,grandmother,nine,75
signer40_sample155_color,train,186,40,okay,tamam,54
signer40_sample156_color,train,156,40,potato,patates,76
signer40_sample157_color,train,71,40,past,gecmis,64
signer40_sample158_color,train,88,40,animal,hayvan,63
signer40_sample159_color,train,66,40,married,evli,73
signer40_sample160_color,train,63,40,meal,et,70
signer40_sample161_color,train,97,40,not_interested,ilgilenmemek,58
signer40_sample162_color,train,110,40,if_only,keske,65
signer40_sample163_color,train,84,40,fault,hata,67
signer40_sample164_color,train,117,40,smell,koku,63
signer40_sample165_color,train,17,40,shoe,ayakkabi,73
signer40_sample166_color,train,36,40,wednesday,carsamba,77
signer40_sample167_color,train,179,40,love,sevmek,72
signer40_sample168_color,train,166,40,soap,sabun,78
signer40_sample169_color,train,63,40,meal,et,71
signer40_sample170_color,train,143,40,teacher,ogretmen,63
signer40_sample171_color,train,189,40,holiday,tatil,61
signer40_sample172_color,train,162,40,police,polis,72
signer40_sample173_color,train,134,40,manager,mudur,68
signer40_sample174_color,train,141,40,room,oda,77
signer40_sample175_color,train,108,40,accident,kaza,61
signer40_sample176_color,train,213,40,forbidden,yasak,64
signer40_sample177_color,train,173,40,hi,selam,72
signer40_sample178_color,train,123,40,lap,kucak,61
signer40_sample179_color,train,93,40,goodbye,hoscakal,59
signer40_sample180_color,train,205,40,tax,vergi,59
signer40_sample181_color,train,100,40,good,iyi,58
signer40_sample182_color,train,137,40,why,neden,57
signer40_sample183_color,train,64,40,house,ev,55
signer40_sample184_color,train,20,40,father,baba,66
signer40_sample185_color,train,68,40,elephant,fil,89
signer40_sample186_color,train,200,40,toilet,tuvalet,75
signer40_sample187_color,train,221,40,road,yol,66
signer40_sample188_color,train,219,40,star,yildiz,72
signer40_sample189_color,train,220,40,absent,yok,67
signer40_sample190_color,train,89,40,gift,hediye,67
signer40_sample191_color,train,166,40,soap,sabun,78
signer40_sample192_color,train,174,40,umbrella,semsiye,61
signer40_sample193_color,train,19,40,same,ayni,64
signer40_sample194_color,train,59,40,glove,eldiven,72
signer40_sample195_color,train,120,40,dog,kopek,76
signer40_sample196_color,train,101,40,escape,kacmak,52
signer40_sample197_color,train,125,40,salary,maas,56
signer40_sample198_color,train,39,40,teapot,caydanlik,55
signer40_sample199_color,train,102,40,breakfast,kahvalti,74
signer40_sample200_color,train,179,40,love,sevmek,89
signer40_sample201_color,train,169,40,champion,sampiyon,73
signer40_sample202_color,train,194,40,scales,terazi,59
signer40_sample203_color,train,8,40,family,aile,74
signer40_sample204_color,train,150,40,fasting,oruc,65
signer40_sample205_color,train,116,40,female,kiz,60
signer40_sample206_color,train,51,40,government,devlet,77
signer40_sample207_color,train,101,40,escape,kacmak,53
signer40_sample208_color,train,130,40,be_pleased,memnun_olmak,83
signer40_sample209_color,train,118,40,cologne,kolonya,83
signer40_sample210_color,train,119,40,coal,komur,82
signer40_sample211_color,train,109,40,belt,kemer,59
signer40_sample212_color,train,114,40,book,kitap,62
signer40_sample213_color,train,32,40,together,beraber,58
signer40_sample214_color,train,11,40,kin,akraba,67
signer40_sample215_color,train,72,40,get_well,gecmis_olsun,83
signer40_sample216_color,train,93,40,goodbye,hoscakal,56
signer40_sample217_color,train,11,40,kin,akraba,66
signer40_sample218_color,train,196,40,thanks,tesekkur,66
signer40_sample219_color,train,113,40,rent,kira,63
signer40_sample220_color,train,116,40,female,kiz,69
signer40_sample221_color,train,84,40,fault,hata,75
signer40_sample222_color,train,10,40,unwise,akilsiz,80
signer40_sample223_color,train,138,40,where,nerede,54
signer40_sample224_color,train,165,40,hour,saat,60
signer40_sample225_color,train,186,40,okay,tamam,56
signer40_sample226_color,train,188,40,date,tarih,63
signer40_sample227_color,train,79,40,lightweight,hafif,63
signer40_sample228_color,train,126,40,scissors,makas,64
signer40_sample229_color,train,174,40,umbrella,semsiye,68
signer40_sample230_color,train,119,40,coal,komur,81
signer40_sample231_color,train,185,40,milk,sut,66
signer40_sample232_color,train,62,40,male,erkek,80
signer40_sample233_color,train,204,40,existing,var,55
signer40_sample234_color,train,153,40,trousers,pantolon,65
signer40_sample235_color,train,125,40,salary,maas,60
signer40_sample236_color,train,59,40,glove,eldiven,76
signer40_sample237_color,train,197,40,screwdriver,tornavida,67
signer40_sample238_color,train,38,40,tea,cay,69
signer40_sample239_color,train,129,40,angel,melek,70
signer40_sample240_color,train,120,40,dog,kopek,73
signer40_sample241_color,train,42,40,child,cocuk,67
signer40_sample242_color,train,147,40,allright,olur,53
signer40_sample243_color,train,196,40,thanks,tesekkur,78
signer40_sample244_color,train,173,40,hi,selam,68
signer40_sample245_color,train,17,40,shoe,ayakkabi,75
signer40_sample246_color,train,31,40,petrol,benzin,77
signer40_sample247_color,train,90,40,halal,helal,66
signer40_sample248_color,train,129,40,angel,melek,68
signer40_sample249_color,train,117,40,smell,koku,58
signer40_sample250_color,train,174,40,umbrella,semsiye,63
signer40_sample251_color,train,164,40,request,rica_etmek,72
signer40_sample252_color,train,153,40,trousers,pantolon,65
signer40_sample253_color,train,73,40,bring,getirmek,60
signer40_sample254_color,train,34,40,we,biz,84
signer40_sample255_color,train,92,40,never,hic,60
signer40_sample256_color,train,183,40,say,soylemek,68
signer40_sample257_color,train,192,40,danger,tehlike,69
signer40_sample258_color,train,221,40,road,yol,69
signer40_sample259_color,train,181,40,border,sinir,72
signer40_sample260_color,train,53,40,full,dolu,71
signer40_sample261_color,train,55,40,yesterday,dun,72
signer40_sample262_color,train,10,40,unwise,akilsiz,88
signer40_sample263_color,train,66,40,married,evli,67
signer40_sample264_color,train,111,40,who,kim,65
signer40_sample265_color,train,213,40,forbidden,yasak,60
signer40_sample266_color,train,152,40,cotton,pamuk,63
signer40_sample267_color,train,171,40,war,savas,60
signer40_sample268_color,train,151,40,apologize,ozur_dilemek,68
